category,tag,username,tweetText,postTimeRaw,scrapeTime,year,month,day
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@Jeed_lnwza,หวัดดีค้าบบ ใครติดคณะนี้ทักมาหาเค้าได้เลยน้าา จะพาเข้ากลุ่มไลน์ฮับบ   #LSEdtu #tu #DEK64 #tuLSEd,2021-05-26 06:53:49,2025-05-14 14:21:46,2021,5,26
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@anothernui,"ติด Lsed วิทยาการเรียนรู้ มธแจก100นึงค่ะงบน้อยแต่อยากติดรีอย่างเดียวค่ะ #ทีมมธ #dek64
#lsedtu",2021-05-01 02:53:40,2025-05-14 14:21:46,2021,5,1
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@anothernui,"มีใครจะยื่นวิทยาการเรียนรู้ lsedบ้างไหมคะ #ทีมมธ #lsedtu
#DEK64",2021-04-29 13:14:40,2025-05-14 14:21:46,2021,4,29
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@Dek6479682084,คะแนนad 21000+ แต่เกรดแค่2.99 ไม่ถึง 3 แบบนี้จะยื่นได้มั้ยคะ อีกแค่นิดเดียว ช่วยตอบเราหน่อยค่ะ กังวลมาก #LSEdTU,2021-04-29 04:26:25,2025-05-14 14:21:46,2021,4,29
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@noturxreverie,มีใครจะยื่นหรือติด(ปีก่อนๆ)คณะวิทยาการเรียนรู้และศึกษาศาสตร์ มธ รอบ3 มั้ยคะ เพิ่งมาเจอคณะนี้แล้วสนใจมากๆ แต่รอบ3 รับน้อยมากเลย;;———;; #Dek64 #LSEdTU #มธ #ทีมมธ #TULSEd,2021-03-25 15:24:26,2025-05-14 14:21:46,2021,3,25
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@alpacaisdabest,"ขอพท.ขายบทความเกี่ยวกับคณะตัวเองซะหน่อย ฝากน้อง ๆ #dek64
#TCAS ใครที่สนใจ #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #LSEdTU ต้องอ่าน! ต้องอ่านเท่านั้น อ่านแล้วมีคำถาม ทักDMได้เลยค่า
http://Dek-D.com https://dek-d.com/board/view/3971683/…",2020-11-19 17:11:32,2025-05-14 14:21:46,2020,11,19
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsedtu,@alpacaisdabest,"ว่าไปคุณพี่ ติดอันดับที่23 เฉย คะแนน22000 ใครสนใจ #วิทยาการเรียนรู้และศึกษาศาสตร์ #LSEdTU DMเรามาได้น้าา ถามได้ตอบได้ทุกเรื่องเลย เป็นกำลังใจให้ทุกคนค้าบบ เย้
ขอบคุณข้อมูลจาก @PreTCASexam
#TCAS64 #DEK64 #dek63",2020-09-18 12:29:54,2025-05-14 14:21:46,2020,9,18
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@nongmiichan,"ฟอร์มสำรวจคะแนน #LSEd TU ค้าบ ฝากด้วยนะคับ #dek68 

kw lsed แอลเสด วิทยาการเรียนรู้และศึกษาศาสตร์ มธ",2025-05-02 11:11:51,2025-05-14 14:23:22,2025,5,2
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@ldehai,"#lsed #EarthDay
Earth Day, celebrated annually on April 22, is a global event to raise awareness about environmental protection and sustainability. Initiated in 1970 in the United States, it promotes actions like reducing waste, conserving energy, and advocating for policies to",2025-04-23 03:34:29,2025-05-14 14:23:22,2025,4,23
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@ldehai,"#LSED
An open relationship allows partners to maintain a primary bond while consensually engaging in romantic or sexual relationships with others. Based on communication, trust, and agreed boundaries, it ranges from sexual openness to polyamory. Benefits include freedom and",2025-04-21 21:13:57,2025-05-14 14:23:22,2025,4,21
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@isra_ceraas,"L’@isra_ceraas a eu le plaisir d’accueillir, ce 26 fév,l’équipe pédagogique du Lycée Scientifique d’Excellence de Diourbel (#LSED)dans le cadre d’une visite institutionnelle.

#CERAAS
 #LSED 
#Science 
#Recherche
 #Éducation",2025-02-27 11:12:02,2025-05-14 14:23:22,2025,2,27
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@yuktaitukwan,ใครติดรอบพอร์ต Lsed สะดวกเปิดพอร์ตมั้ยคะสำคัญต่อชีวิตมากค่ะ #Lsed #TU #lsed #ธรรมศาสตร์,2025-02-23 12:57:10,2025-05-14 14:23:22,2025,2,23
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@ScotIncGrowth,Wowza? There’s a rule that needs changing! LoL #LSED,2024-12-19 14:57:23,2025-05-14 14:23:22,2024,12,19
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@_hiroshi_95,"มีใครอยากเข้า lied มธ เหมือนเราไหมคั้บ
#dek68 #lsed #tu #วันนี้เด็ก68ทำอะไร",2024-11-17 10:23:18,2025-05-14 14:23:22,2024,11,17
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@Domou_Papa_Nd,"#Education concours d’entrée au lycée scientifique d’excellence de Diourbel #LSED 2024/2025 : Les résultats  
#MEN 
#DEXCO 
#excelence 
#scientifique",2024-10-26 12:51:17,2025-05-14 14:23:22,2024,10,26
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#lsed,@korkankru,"บทความ ""แบ่งทรัพยากรอย่างไร ให้การศึกษาไทยไม่เหลื่อมล้ำ""
ผลิตโดย คณะทำงานวิชาการ SAT การศึกษาและการเรียนรู้ สกสว.
สามารถอ่านบทความฉบับเต็มได้ที่ : https://korkankru.com/2024/10/21/marginalized-children/…
#การศึกษาไร้รอยต่อ #SATการศึกษาและการเรียนรู้ #สกสว. #LSEd",2024-10-26 08:28:00,2025-05-14 14:23:23,2024,10,26
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#คณะวิทยาการเรียนรู้และศึกษาศาสตร์,@eduzones,"EZ Review : คณะวิทยาการเรียนรู้และศึกษาศาสตร์ มธ.. ไม่ใช่ครู แล้วเรียนอะไร?
.
อ่านที่ : https://eduzones.com/2024/08/13/lsedtu/…

#dek68 #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #TU #มธ #ธรรมศาสตร์",2024-08-13 08:51:00,2025-05-14 14:23:21,2024,8,13
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#คณะวิทยาการเรียนรู้และศึกษาศาสตร์,@eduzones,"#EZReview มาพูดคุยกับพี่กิ๊ฟ นักศึกษาชั้นปีที่ 4 คณะวิทยาการเรียนรู้และศึกษาศาสตร์ สาขาวิทยาการเรียนรู้ มหาวิทยาลัยธรรมศาสตร์  ว่าสาขานี้เรียนเกี่ยวอะไร เรียนอะไรบ้าง จบไปทำงานอะไร

ดูคลิป : https://youtu.be/kmFUPM1th-I

#dek68 #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #TU #มธ #ธรรมศาสตร์",2024-08-09 12:18:00,2025-05-14 14:23:21,2024,8,9
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#คณะวิทยาการเรียนรู้และศึกษาศาสตร์,@lsedtu_official,"ถ้าสนใจอยากเข้ามาเรียนรู้กับคณะ LSEd
ตอนนี้ยังเปิดรับสมัครบุคคลเข้าศึกษาอยู่นะ
สามารถส่งแฟ้มสะสมผลงาน ในรอบ 1 : Portfolio
ได้ตั้งแต่วันที่ 1 - 21 พฤศจิกายน 2566

สมัครผ่านระบบออนไลน์ที่
https://tuadmissions.in.th

#LSEd #TU #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #dek67 #TCAS67",2023-11-14 06:14:52,2025-05-14 14:23:21,2023,11,14
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#คณะวิทยาการเรียนรู้และศึกษาศาสตร์,@lsedtu_official,"การเรียนรายวิชาคณะในช่วงชั้นปีแรก ของคณะวิทยาการเรียนรู้และศึกษาศาสตร์ จะได้พบเจอกับประเด็นที่น่าสนใจอะไรบ้าง ตามมาดูวิชาเหล่านี้ไปพร้อม ๆ กันเลย !

- วิชาการสื่อสารเชิงสร้างสรรค์ -

#LSEd #TU #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #dek67 #TCAS67",2023-11-14 06:12:00,2025-05-14 14:23:21,2023,11,14
คณะวิทยาการเรียนรู้และศึกษาศาสตร์,#คณะวิทยาการเรียนรู้และศึกษาศาสตร์,@lsedtu_official,"การเรียนรายวิชาคณะในช่วงชั้นปีแรก ของคณะวิทยาการเรียนรู้และศึกษาศาสตร์ จะได้พบเจอกับประเด็นที่น่าสนใจอะไรบ้าง ตามมาดูวิชาเหล่านี้ไปพร้อม ๆ กันเลย !

- วิชาการศึกษาและสังคม -

#LSEd #TU #คณะวิทยาการเรียนรู้และศึกษาศาสตร์ #dek67 #TCAS67",2023-11-14 06:11:36,2025-05-14 14:23:21,2023,11,14
วิทยาลัยนวัตกรรม,#นวัตมธ,@ttmaniis,มีพี่ๆคนไหนเรียน #BMCI มั้ยคะ อยากเดมไปถามเพิ่ทเติมค่ะ #นวัตมธ,2025-03-11 03:29:24,2025-05-14 14:23:09,2025,3,11
วิทยาลัยนวัตกรรม,#นวัตมธ,@pr_citu,"ฝากซิตู้เอาไว้ในอ้อมอกอ้อมใจของทุกคนด้วยน้าา
ใครได้เข้ามารับรองว่าต้องติดใจแน่นอนน  เพราะวิทยาลัยนวัตกรรมของเราเรียนสนุกม้ากกก  

 สงสัยเพิ่มเติมสอบถามได้เลยน้าา 
 IG : pr.citu
TikTok : pr_citu

#นวัตมธ #CITU #BMCI #BSI #DX",2024-11-14 15:02:10,2025-05-14 14:23:09,2024,11,14
วิทยาลัยนวัตกรรม,#นวัตมธ,@pr_citu,"คณะนวัตกรรม  
วิทยาลัยนวัตกรรม  

ไหนๆๆนวัตมธมันคืออะไรCITU เรียนเกี่ยวกับอะไรกัน มีใครรู้บ้างงง 

PR CITU จะพาทุกคนมารู้จักกับ “ วิทยาลัยนวัตกรรม มหาวิทยาลัยธรรมศาสตร์ ” ว่าคืออะไร? มีกี่สาขา? แล้วแต่ละสาขาเรียนเกี่ยวกับอะไรบ้างนะ ?

#นวัตมธ #CITU",2024-11-14 14:32:06,2025-05-14 14:23:09,2024,11,14
วิทยาลัยนวัตกรรม,#นวัตมธ,@pr_citu,"พี่ ๆ citu พร้อมให้คำปรึกษาน้อง ๆ 
 จิ้มเลย 

You've been invited to join ""CITU for Dek 68"". Visit the link below to join the OpenChat.
https://line.me/ti/g2/8IM1iEvMEDHuyb22uNbMZ9YlLvlNjH7BAxm4xw?utm_source=invitation&utm_medium=link_copy&utm_campaign=default…

#Thammasat #TU #CITU #DX #BMCI #BSI #TCAS68 #TCAS #dek68 #เด็กซิ่ว #นวัตมธ #ทีมมธ #วิทยาลัยนวัตกรรม #ธรรมศาสตร์",2024-10-12 13:13:21,2025-05-14 14:23:09,2024,10,12
วิทยาลัยนวัตกรรม,#นวัตมธ,@citu_sc,"𝐂𝐈𝐓𝐔’𝐒 𝐇𝐀𝐔𝐍𝐓𝐄𝐃 𝐂𝐈𝐑𝐂𝐔𝐒 
อาถรรพ์ลับโรงละครสัตว์ผีสิง

เรื่องราวอาถรรพ์และความลึกลับกำลังจะเริ่มขึ้น เหล่า CITU Gen11 พร้อมกันรึยัง

6 สิงหาคม 2567

แล้วพบกันที่ “งานปฐมนิเทศนักศึกษาใหม่วิทยาลัยนวัตกรรม ประจำปีการศึกษา2567
#CITU#TU
#นวัตมธ
#TU90
#CITU11",2024-07-01 12:22:25,2025-05-14 14:23:09,2024,7,1
วิทยาลัยนวัตกรรม,#นวัตมธ,@fujijungfjj,"#รีวิว วิชาเรียนเด็ก BSI ภาคต่ออ
ในที่สุดเกรดก็ออกครบ!! ปล.เทอมนี้ A รัวๆๆๆ ปี 2 คงต้องสู้กันสักตั้ง
 #ทีมมธ #มธ #นวัตมธ #bsi #CITU #studygram #dek67 #dek68 #dek69 #เด็กซิ่ว #tcas68 #tcas69",2024-06-23 10:54:22,2025-05-14 14:23:09,2024,6,23
วิทยาลัยนวัตกรรม,#นวัตมธ,@fujijungfjj,กลับมาตามสัญญา #รีวิว วิชาเรียนเทอม 1 แบบละเอี๊ยดละเอียดดดด (bsi หลักสูตร 66) #ทีมมธ #มธ #นวัตมธ #bsi #CITU #studygram #dek67 #dek68 #dek69 #เด็กซิ่ว #tcas68 #tcas69,2024-06-10 04:13:05,2025-05-14 14:23:09,2024,6,10
วิทยาลัยนวัตกรรม,#CITU,@loksaakshya,"सीटू की बैठक में 20 मई की हड़ताल पर चर्चा, भोजन माताएं, आशा वर्कर्स और आंगनवाड़ी भी होंगी शामिल 
https://loksaakshya.com/discussion-on-the-strike-of-20-may-in-citu-meeting-bhojan-matas-asha-workers-and-anganwadi-will-also-participate/…
#CITU #strike #bhojanmaataen #Ashaworkers #Anganwadi #Dehradunnews #Uttarakhandnews #politics #tradeunion",2025-05-12 02:21:26,2025-05-14 14:24:55,2025,5,12
วิทยาลัยนวัตกรรม,#CITU,@Theekkathir,"தனியார்மய நடவடிக்கைக்கு எதிர்ப்பு!

#Theekkathir | #CITU | #ChennaiCorporation",2025-05-11 07:06:52,2025-05-14 14:24:55,2025,5,11
วิทยาลัยนวัตกรรม,#CITU,@velu_ramavel,"தோழர் வி.பி. சிந்தன் நினைவாக சிஐடியு தென்சென்னை மாவட்ட அலுவலகத்தில் ரத்ததான முகாம் நடைபெற்றது. தொழிலாளர் ஒற்றுமையின் சிறந்த உதாரணம்!

#VPChinthan #CITU #BloodDonationCamp #WorkersUnity #Chennai #TamilNadu #CommunistMovement #RedSalute",2025-05-10 07:38:00,2025-05-14 14:24:55,2025,5,10
วิทยาลัยนวัตกรรม,#CITU,@tncpim,"இந்தியாவிலும் ஒரு சோசலிச சமூகத்தைக் கட்டி அமைப்பதற்கு நாம் பாடுபட வேண்டும் - தோழர் அ.சவுந்திரராசன், மாநிலத் தலைவர் #CITU #SocialismIsFuture More: https://youtube.com/shorts/ZYqFa4NhLA8…",2025-05-10 06:46:31,2025-05-14 14:24:55,2025,5,10
วิทยาลัยนวัตกรรม,#CITU,@cpimsouth,"தோழர் வி.பி. சிந்தன் நினைவாக சிஐடியு தென்சென்னை மாவட்ட அலுவலகத்தில் ரத்ததான முகாம் நடைபெற்றது. தொழிலாளர் ஒற்றுமையின் சிறந்த உதாரணம்!

#VPChinthan #CITU #BloodDonationCamp #WorkersUnity #Chennai #TamilNadu #CommunistMovement #RedSalute",2025-05-10 06:25:04,2025-05-14 14:24:55,2025,5,10
วิทยาลัยนวัตกรรม,#CITU,@paritoshpattan1,"সুতাহাটা ব্লকের কেন্দ্রীয় ট্রেড ইউনিয়ন, ফেডারেশন সমূহ ও ১২ জুলাই কমিটির আহবানে আগামী ২০ মে '২০২৫ সর্বভারতীয় সাধারণ ধর্মঘট সফল করতে যৌথ কনভেনশন।
#CITU #INTUC #AITUC #AIUTUC #Sutahata 
#generalstrike2025 ৬ই মে '২০২৫",2025-05-09 15:42:46,2025-05-14 14:24:55,2025,5,9
วิทยาลัยนวัตกรรม,#CITU,@NirubanG,"மகத்தான தோழர் வி.பி.சி.யின் 38 வது நினைவு நாளில் 27 தோழர்கள் இரத்ததானம் செய்தனர்.
தோழர் Ranga Raaj அவர்களின் பதிவு.

#CITU #திருப்பூர்",2025-05-09 04:12:10,2025-05-14 14:24:55,2025,5,9
วิทยาลัยนวัตกรรม,#CITU,@TheCrossbill,"Workers in India Are On the March

@vijayprashad

#CITU #WorkersRights",2025-05-09 03:11:40,2025-05-14 14:25:16,2025,5,9
วิทยาลัยนวัตกรรม,#CITU,@Arkadeb_speaks,#CITU,2025-05-08 19:12:23,2025-05-14 14:25:39,2025,5,8
วิทยาลัยนวัตกรรม,#CITU,@pycpim,"Join the Puducherry Fishermen & Fish Sellers Union (CITU) meeting on 09-05-2025, 1:30 PM at Tamil Sangam. 
Demand protection of fishermen's livelihoods, ban corporate fishing during restrictions, and establish fish markets for sellers! 
#Puducherry #Fishermen #WorkersRights #CITU",2025-05-08 11:51:06,2025-05-14 14:25:39,2025,5,8
วิทยาลัยนวัตกรรม,#CITUSC,@citu_sc,"schedule
กำหนดการ “งานปฐมนิเทศนักศึกษาใหม่วิทยาลัยนวัตกรรมประจำปีการศึกษา 2567 [CITU orientation & FirstMeet 2024]”

 วันที่ 6 สิงหาคม 2567 เวลา 9.00-17.30 น.

ณ ห้องประชุมศรีบูรพา มหาวิทยาลัยธรรมศาสตร์ ท่าพระจันทร์

#CITUSC#CITU#TU
#CITUFirstMeet2024
#TU90",2024-08-02 12:12:58,2025-05-14 14:24:43,2024,8,2
วิทยาลัยนวัตกรรม,#CITUSC,@citu_sc,"มาร่วมเป็นส่วนหนึ่งกับพวกเรา ในโรงละคร CITU First Meet Gen 11
 ประกาศรับสมัครสตาฟ CITU First Meet 2024 ทั้งหมด 7 ฝ่าย 

 สงวนสิทธิ์เฉพาะนักศึกษาวิทยาลัยนวัตกรรมชั้นปีที่2-4 เท่านั้น กดlinkได้เลย https://docs.google.com/forms/d/e/1FAIpQLSe4AQut42i7o3NYREd_9VHLwKdvjwfd0a8MMYqNqQ7Qqob2MQ/viewform…

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-09 09:22:50,2025-05-14 14:24:43,2024,6,9
วิทยาลัยนวัตกรรม,#CITUSC,@citu_sc,"TU Greats App ตัวช่วยสำหรับชาวมธ.
เพื่อนใหม่ TU90 ก็สามารถDownload ได้

-รู้ทันทุกEvent แจ้งเตือนทุกกิจกรรม 
-ดูห้อง ดูตารางเรียน นัดอาจารย์ โหลดชีท ดูเกรดได้อย่างรวดเร็ว
-สแกนจ่ายค่าเล่าเรียน

อย่าลืม Download กันน้าา

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-06 12:29:10,2025-05-14 14:24:43,2024,6,6
วิทยาลัยนวัตกรรม,#CITUSC,@citu_sc,"ไขข้อสงสัยกับคำถามที่พบบ่อยช่วงขึ้นทะเบียนเป็นนักศึกษาใหม่

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-06 10:44:54,2025-05-14 14:24:43,2024,6,6
วิทยาลัยนวัตกรรม,#CITUSC,@citu_sc,"5ขั้นตอนการขึ้นทะเบียนนักศึกษาใหม่ ปีการศึกษา2567

หากทำครบ 5ขั้นตอนนี้จึงจะถือว่าการขึ้นทะเบียนเป็นนักศึกษาของมหาวิทยาลัยธรรมศาสตร์เสร็จสมบูรณ์

แล้วเจอกันเปิดเทอมปีการศึกษา 2567

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-05 12:27:58,2025-05-14 14:24:43,2024,6,5
วิทยาลัยนวัตกรรม,#CITUTU,@citu_sc,"มาร่วมเป็นส่วนหนึ่งกับพวกเรา ในโรงละคร CITU First Meet Gen 11
 ประกาศรับสมัครสตาฟ CITU First Meet 2024 ทั้งหมด 7 ฝ่าย 

 สงวนสิทธิ์เฉพาะนักศึกษาวิทยาลัยนวัตกรรมชั้นปีที่2-4 เท่านั้น กดlinkได้เลย https://docs.google.com/forms/d/e/1FAIpQLSe4AQut42i7o3NYREd_9VHLwKdvjwfd0a8MMYqNqQ7Qqob2MQ/viewform…

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-09 09:22:50,2025-05-14 14:24:43,2024,6,9
วิทยาลัยนวัตกรรม,#CITUTU,@citu_sc,"TU Greats App ตัวช่วยสำหรับชาวมธ.
เพื่อนใหม่ TU90 ก็สามารถDownload ได้

-รู้ทันทุกEvent แจ้งเตือนทุกกิจกรรม 
-ดูห้อง ดูตารางเรียน นัดอาจารย์ โหลดชีท ดูเกรดได้อย่างรวดเร็ว
-สแกนจ่ายค่าเล่าเรียน

อย่าลืม Download กันน้าา

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-06 12:29:10,2025-05-14 14:24:43,2024,6,6
วิทยาลัยนวัตกรรม,#CITUTU,@citu_sc,"ไขข้อสงสัยกับคำถามที่พบบ่อยช่วงขึ้นทะเบียนเป็นนักศึกษาใหม่

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-06 10:44:54,2025-05-14 14:24:43,2024,6,6
วิทยาลัยนวัตกรรม,#CITUTU,@citu_sc,"5ขั้นตอนการขึ้นทะเบียนนักศึกษาใหม่ ปีการศึกษา2567

หากทำครบ 5ขั้นตอนนี้จึงจะถือว่าการขึ้นทะเบียนเป็นนักศึกษาของมหาวิทยาลัยธรรมศาสตร์เสร็จสมบูรณ์

แล้วเจอกันเปิดเทอมปีการศึกษา 2567

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-05 12:27:58,2025-05-14 14:24:43,2024,6,5
วิทยาลัยนวัตกรรม,#CITUTU,@citu_sc,"TU90
วันขึ้นทะเบียนเป็นนักศึกษาใหม่ ปีการศึกษา 2567 

โปรดตรวจสอบเลขทะเบียนนักศึกษาให้ตรงกับวันที่ขึ้นทะเบียน หากยังไม่ถึงช่วงการขึ้นทะเบียนนักศึกใหม่ตามรอบ TCAS ของตนจะตรวจสอบไม่พบเลขทะเบียนนักศึกษา

#CITUTU #TU
#นวัตมธ",2024-06-05 10:48:35,2025-05-14 14:24:44,2024,6,5
วิทยาลัยนวัตกรรม,#InnovationTU,@brock_lory23169,Rammdex believes RAMM is not merely an upgrade; it's a pivotal step shaping the long-term future of the crypto market  #Rammdex #RAMM #CryptoFuture #InnovationTừ 2,2024-01-18 17:49:08,2025-05-14 14:26:56,2024,1,18
วิทยาลัยนวัตกรรม,#InnovationTU,@scott_warr13054,"#RammDex is paving the way to the crypto future! More than an upgrade, it's a pivotal step towards reshaping the market  #CryptoFuture #InnovationTừ 2",2024-01-18 09:49:00,2025-05-14 14:26:57,2024,1,18
วิทยาลัยนวัตกรรม,#InnovationTU,@JosefinaOl4533,"#RammDex is paving the way to the crypto future! More than an upgrade, it's a pivotal step towards reshaping the market  #CryptoFuture #InnovationTừ 2",2024-01-18 06:02:52,2025-05-14 14:26:57,2024,1,18
วิทยาลัยนวัตกรรม,#InnovationTU,@JaniceFost26681,#Rammdex #RAMM #CryptoFuture #InnovationTừ 1,2024-01-18 04:45:03,2025-05-14 14:26:57,2024,1,18
วิทยาลัยนวัตกรรม,#InnovationTU,@WalkerMuri54917,#CryptoFuture #InnovationTừ 5,2024-01-17 11:03:58,2025-05-14 14:26:57,2024,1,17
วิทยาลัยนวัตกรรม,#InnovationTU,@CITU_Thammasat,"วิทยาลัยนวัตกรรมจะรับเพื่อนใหม่เสาร์ 16 ส.ค นี้
ยินดีต้อนรับสายเลือดใหม่นวัตกรรม ลูกแม่โดมทุกคนค่ะ ^^ #innovationTU",2014-08-14 09:27:55,2025-05-14 14:26:57,2014,8,14
วิทยาลัยนวัตกรรม,#นวัตกรรมธรรมศาสตร์,@citu_sc,"มาร่วมเป็นส่วนหนึ่งกับพวกเรา ในโรงละคร CITU First Meet Gen 11
 ประกาศรับสมัครสตาฟ CITU First Meet 2024 ทั้งหมด 7 ฝ่าย 

 สงวนสิทธิ์เฉพาะนักศึกษาวิทยาลัยนวัตกรรมชั้นปีที่2-4 เท่านั้น กดlinkได้เลย https://docs.google.com/forms/d/e/1FAIpQLSe4AQut42i7o3NYREd_9VHLwKdvjwfd0a8MMYqNqQ7Qqob2MQ/viewform…

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-09 09:22:50,2025-05-14 14:26:52,2024,6,9
วิทยาลัยนวัตกรรม,#นวัตกรรมธรรมศาสตร์,@citu_sc,"TU Greats App ตัวช่วยสำหรับชาวมธ.
เพื่อนใหม่ TU90 ก็สามารถDownload ได้

-รู้ทันทุกEvent แจ้งเตือนทุกกิจกรรม 
-ดูห้อง ดูตารางเรียน นัดอาจารย์ โหลดชีท ดูเกรดได้อย่างรวดเร็ว
-สแกนจ่ายค่าเล่าเรียน

อย่าลืม Download กันน้าา

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์",2024-06-06 12:29:10,2025-05-14 14:26:52,2024,6,6
วิทยาลัยนวัตกรรม,#นวัตกรรมธรรมศาสตร์,@citu_sc,"ไขข้อสงสัยกับคำถามที่พบบ่อยช่วงขึ้นทะเบียนเป็นนักศึกษาใหม่

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-06 10:44:54,2025-05-14 14:26:53,2024,6,6
วิทยาลัยนวัตกรรม,#นวัตกรรมธรรมศาสตร์,@citu_sc,"5ขั้นตอนการขึ้นทะเบียนนักศึกษาใหม่ ปีการศึกษา2567

หากทำครบ 5ขั้นตอนนี้จึงจะถือว่าการขึ้นทะเบียนเป็นนักศึกษาของมหาวิทยาลัยธรรมศาสตร์เสร็จสมบูรณ์

แล้วเจอกันเปิดเทอมปีการศึกษา 2567

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI
#ทีมมธ",2024-06-05 12:27:58,2025-05-14 14:26:53,2024,6,5
วิทยาลัยนวัตกรรม,#นวัตกรรมธรรมศาสตร์,@citu_sc,"Congratulation น้องๆ #dek67  ปีนี้กันด้วยน้าา #TU90 
เพื่อนใหม่ชาวCITU GEN 11 ทั้ง 3 สาขา #BMCI #dX #BSI ที่ยังไม่ได้เข้ากลุ่มไลน์ อย่าลืมสแกนเข้าเพื่อรับข้อมูลข่าวสารที่สำคัญด้วยนะคะ

#CITUSC
#CITUTU #TU
#นวัตมธ #นวัตกรรมธรรมศาสตร์ #BSITU #DXTU #BMCITU #BSI #DX #BMCI",2024-06-03 11:28:11,2025-05-14 14:26:53,2024,6,3
